,Observed
2021-06-15 04:54:00,0.0002469162650809259
2021-06-15 04:55:00,0.00026800460999155343
2021-06-15 04:56:00,0.00028122543925536214
2021-06-15 04:57:00,0.00025165283914393
2021-06-15 04:58:00,0.0002733755003309682
2021-06-15 04:59:00,0.000244690309767672
2021-06-15 05:00:00,0.00024289378696366925
2021-06-15 05:01:00,0.00026849082490438804
2021-06-15 05:02:00,0.0002689860645782621
2021-06-15 05:03:00,0.0002741513753547149
2021-06-15 05:04:00,0.0002788826620196998
2021-06-15 05:05:00,0.00029221077612870926
2021-06-15 05:06:00,0.0002676874752642478
2021-06-15 05:07:00,0.0002573699642981355
2021-06-15 05:08:00,0.0002825698074501788
2021-06-15 05:09:00,0.00025458843202681995
2021-06-15 05:10:00,0.00026356093100739176
2021-06-15 05:11:00,0.0002443225772444131
2021-06-15 05:12:00,0.0002414886731414144
2021-06-15 05:13:00,0.00029150618201651175
2021-06-15 05:14:00,0.00028474671517702443
2021-06-15 05:15:00,0.00027727550588919843
2021-06-15 05:16:00,0.0002619590392601329
2021-06-15 05:17:00,0.00024938346407630234
2021-06-15 05:18:00,0.0002484839003114455
2021-06-15 05:19:00,0.0002534897115425382
2021-06-15 05:20:00,0.00026944453961370824
2021-06-15 05:21:00,0.00027826922635195583
2021-06-15 05:22:00,0.00027536632811601036
2021-06-15 05:23:00,0.00025507412793509816
2021-06-15 05:24:00,0.00029109084654028723
2021-06-15 05:25:00,0.00027951264955646357
2021-06-15 05:26:00,0.0002697181551073979
2021-06-15 05:27:00,0.0002727794441731842
2021-06-15 05:28:00,0.0002625272070216276
2021-06-15 05:29:00,0.00025335566723866436
2021-06-15 05:30:00,0.0002591318254578869
2021-06-15 05:31:00,0.000280577208881601
2021-06-15 05:32:00,0.00024090395538813934
2021-06-15 05:33:00,0.00024632991347739626
2021-06-15 05:34:00,0.00024259073127459708
2021-06-15 05:35:00,0.00024230930059123212
2021-06-15 05:36:00,0.0002857862614021099
2021-06-15 05:37:00,0.00027768553272296227
2021-06-15 05:38:00,0.0002654394556507789
2021-06-15 05:39:00,0.0002453566438790276
2021-06-15 05:40:00,0.00026637022473175365
2021-06-15 05:41:00,0.00026540199134390417
2021-06-15 05:42:00,0.000249378530609719
2021-06-15 05:43:00,0.00026328772194833435
2021-06-15 05:44:00,0.0002614014859307353
2021-06-15 05:45:00,0.00027299980094727097
2021-06-15 05:46:00,0.00027402670478288767
2021-06-15 05:47:00,0.00024255344979420766
2021-06-15 05:48:00,0.00026012651817041175
2021-06-15 05:49:00,0.00027353396011473567
2021-06-15 05:50:00,0.0002669849930169899
2021-06-15 05:51:00,0.0002858411861944993
2021-06-15 05:52:00,0.000275286082974973
2021-06-15 05:53:00,0.00024883062365491814
2021-06-15 05:54:00,0.0002439016652835865
2021-06-15 05:55:00,0.00027441762608959927
2021-06-15 05:56:00,0.00024155060509570473
2021-06-15 05:57:00,0.0002713949186819929
2021-06-15 05:58:00,0.0002903098692398743
2021-06-15 05:59:00,0.0002708451994714772
2021-06-15 06:00:00,0.0002608499841226575
2021-06-15 06:01:00,0.000274463995804686
2021-06-15 06:02:00,0.0002645898582262562
2021-06-15 06:03:00,0.00026925190393360096
2021-06-15 06:04:00,0.0002903757501071347
2021-06-15 06:05:00,0.0002607396663235718
2021-06-15 06:06:00,0.0002914283859542097
2021-06-15 06:07:00,0.0002884485708183756
2021-06-15 06:08:00,0.00025058397343884664
2021-06-15 06:09:00,0.00024383723167925218
2021-06-15 06:10:00,0.00024551373760087853
2021-06-15 06:11:00,0.00024110824895125736
2021-06-15 06:12:00,0.00024517567749444177
2021-06-15 06:13:00,0.00027658351795525584
2021-06-15 06:14:00,0.00024393474539005728
2021-06-15 06:15:00,0.0002571575324970592
2021-06-15 06:16:00,0.0002852213939063996
2021-06-15 06:17:00,0.0002413777406332545
2021-06-15 06:18:00,0.00028359877832224084
2021-06-15 06:19:00,0.0002551766327494475
2021-06-15 06:20:00,0.0002464415599593926
2021-06-15 06:21:00,0.0002773162200862473
2021-06-15 06:22:00,0.0002736984761875534
2021-06-15 06:23:00,0.00028696086889866916
2021-06-15 06:24:00,0.0002793618510142467
2021-06-15 06:25:00,0.00028301244379188477
2021-06-15 06:26:00,0.00025518622739395395
2021-06-15 06:27:00,0.00024960466783046167
2021-06-15 06:28:00,0.00028019131807527174
2021-06-15 06:29:00,0.00028319141486018545
2021-06-15 06:30:00,0.0002929927152159595
2021-06-15 06:31:00,0.00026215460230890746
2021-06-15 06:32:00,0.0002599880649629148
2021-06-15 06:33:00,0.0002815680014835851
2021-06-15 06:34:00,0.0002583223467429342
2021-06-15 06:35:00,0.0002898043610478702
2021-06-15 06:36:00,0.000285943799487678
2021-06-15 06:37:00,0.00026302850211658665
2021-06-15 06:38:00,0.00028020499600890213
2021-06-15 06:39:00,0.00028040093654037665
2021-06-15 06:40:00,0.00024563892136055606
2021-06-15 06:41:00,0.0002882992737985357
2021-06-15 06:42:00,0.0002670979163148994
2021-06-15 06:43:00,0.0002842385527588374
2021-06-15 06:44:00,0.0002572148433626561
2021-06-15 06:45:00,0.000287924145382339
2021-06-15 06:46:00,0.00026090504207573945
2021-06-15 06:47:00,0.00024071420337910913
2021-06-15 06:48:00,0.0002884502429358248
2021-06-15 06:49:00,0.00024500724705199875
2021-06-15 06:50:00,0.0002571755697583035
2021-06-15 06:51:00,0.0002908345247882936
2021-06-15 06:52:00,0.0002908636175094858
2021-06-15 06:53:00,0.00027073653586983244
2021-06-15 06:54:00,0.0002738529297309863
2021-06-15 06:55:00,0.00026406650245925696
2021-06-15 06:56:00,0.00025578262878931806
2021-06-15 06:57:00,0.00025767456717096265
2021-06-15 06:58:00,0.00027602382435770576
2021-06-15 06:59:00,0.000280285226023909
2021-06-15 07:00:00,0.0002823773171508518
2021-06-15 07:01:00,0.00028227267656255064
2021-06-15 07:02:00,0.0002450029473532465
2021-06-15 07:03:00,0.000266519878983541
2021-06-15 07:04:00,0.0002432074064804499
2021-06-15 07:05:00,0.000269460667011476
2021-06-15 07:06:00,0.000263697492575755
2021-06-15 07:07:00,0.0002875068935299328
2021-06-15 07:08:00,0.00025886193056029005
2021-06-15 07:09:00,0.00024638297688293236
2021-06-15 07:10:00,0.0002477664084572873
2021-06-15 07:11:00,0.00028077276065764797
2021-06-15 07:12:00,0.0002731261639237742
2021-06-15 07:13:00,0.000245532130660697
2021-06-15 07:14:00,0.0002446241038350399
2021-06-15 07:15:00,0.00027754205272000293
2021-06-15 07:16:00,0.00024401875867937663
2021-06-15 07:17:00,0.000283993218919502
2021-06-15 07:18:00,0.00027782344370061587
2021-06-15 07:19:00,0.0002444769258703357
2021-06-15 07:20:00,0.00024466310766168637
2021-06-15 07:21:00,0.0002927864351167217
2021-06-15 07:22:00,0.00026010827751015445
2021-06-15 07:23:00,0.00025991464002061103
2021-06-15 07:24:00,0.00028350971911515955
2021-06-15 07:25:00,0.0002906843923949782
2021-06-15 07:26:00,0.00029275236172193134
2021-06-15 07:27:00,0.0002803387846376628
2021-06-15 07:28:00,0.00026021440634548757
2021-06-15 07:29:00,0.0002445917607665678
2021-06-15 07:30:00,0.00028160716792038237
2021-06-15 07:31:00,0.0002699342879132596
2021-06-15 07:32:00,0.00026277385040199313
2021-06-15 07:33:00,0.0002885021340916944
2021-06-15 07:34:00,0.0002460697578448256
2021-06-15 07:35:00,0.000266424080759264
2021-06-15 07:36:00,0.00024074173860042606
2021-06-15 07:37:00,0.000265145252546665
2021-06-15 07:38:00,0.00024314040940920552
2021-06-15 07:39:00,0.00024647641107251265
2021-06-15 07:40:00,0.00024640748303373804
2021-06-15 07:41:00,0.00027478001907220353
2021-06-15 07:42:00,0.00027994745357085184
2021-06-15 07:43:00,0.0002712664824838139
2021-06-15 07:44:00,0.00029148078811788074
2021-06-15 07:45:00,0.00026014028408697423
2021-06-15 07:46:00,0.00025538247249334503
2021-06-15 07:47:00,0.0002864873804491321
2021-06-15 07:48:00,0.000252067730475946
2021-06-15 07:49:00,0.0002915368193383504
2021-06-15 07:50:00,0.00024078447370900368
2021-06-15 07:51:00,0.0002918920222985853
2021-06-15 07:52:00,0.00024243903317385063
2021-06-15 07:53:00,0.0002876904070113748
2021-06-15 07:54:00,0.00026829586006155956
2021-06-15 07:55:00,0.0002931239710330601
2021-06-15 07:56:00,0.00024407391299863902
2021-06-15 07:57:00,0.0002696914857187418
2021-06-15 07:58:00,0.0002918612693739601
2021-06-15 07:59:00,0.0002680502136134169
2021-06-15 08:00:00,0.00027372279882150613
2021-06-15 08:01:00,0.0002772634715010304
2021-06-15 08:02:00,0.00026439178211684893
2021-06-15 08:03:00,0.0002736245801536448
2021-06-15 08:04:00,0.0002713169401966711
2021-06-15 08:05:00,0.0002882248372191745
2021-06-15 08:06:00,0.00024256104718982434
2021-06-15 08:07:00,0.0002551290546202369
2021-06-15 08:08:00,0.00029085317624926875
2021-06-15 08:09:00,0.0002876434828721371
2021-06-15 08:10:00,0.0002644513191636699
2021-06-15 08:11:00,0.00027322833023501656
2021-06-15 08:12:00,0.0002549379061164538
2021-06-15 08:13:00,0.00025017467652317687
2021-06-15 08:14:00,0.00026488045007941715
2021-06-15 08:15:00,0.00025899198897218797
2021-06-15 08:16:00,0.0002712818163198456
2021-06-15 08:17:00,0.0002442840624193975
2021-06-15 08:18:00,0.000292133010966965
2021-06-15 08:19:00,0.0002927635510211589
2021-06-15 08:20:00,0.0002773922390258102
2021-06-15 08:21:00,0.0002687438605925287
2021-06-15 08:22:00,0.0002566533531536577
2021-06-15 08:23:00,0.00028356283996806625
2021-06-15 08:24:00,0.0002766755379738792
2021-06-15 08:25:00,0.0002488136813897585
2021-06-15 08:26:00,0.0002887461547924188
2021-06-15 08:27:00,0.0002840293558260609
2021-06-15 08:28:00,0.0002908205406756553
2021-06-15 08:29:00,0.0002788628201087161
2021-06-15 08:30:00,0.0002728698659842892
2021-06-15 08:31:00,0.0002624547913217484
2021-06-15 08:32:00,0.0002899095489762094
2021-06-15 08:33:00,0.0002863520911728242
2021-06-15 08:34:00,0.0002425488957687095
2021-06-15 08:35:00,0.00024154290281541363
2021-06-15 08:36:00,0.00026022528083675256
2021-06-15 08:37:00,0.00028338985201604896
2021-06-15 08:38:00,0.00029282040371277535
2021-06-15 08:39:00,0.00024816264379530137
2021-06-15 08:40:00,0.00027184077809863877
2021-06-15 08:41:00,0.0002604615473023626
2021-06-15 08:42:00,0.00029189392049828517
2021-06-15 08:43:00,0.0002850743033319059
2021-06-15 08:44:00,0.00028487204391155097
2021-06-15 08:45:00,0.0002651469878111836
2021-06-15 08:46:00,0.0002622720994778164
2021-06-15 08:47:00,0.00025472583353713376
2021-06-15 08:48:00,0.00024314426337478462
2021-06-15 08:49:00,0.0002862805032955544
2021-06-15 08:50:00,0.00028351513241118854
2021-06-15 08:51:00,0.0002934843283709477
2021-06-15 08:52:00,0.0002933199240868955
2021-06-15 08:53:00,0.0002697756624764092
2021-06-15 08:54:00,0.0002811717481881685
2021-06-15 08:55:00,0.00029055189889718575
2021-06-15 08:56:00,0.0002854760489071144
2021-06-15 08:57:00,0.0002533352349977455
2021-06-15 08:58:00,0.00026417849186685465
2021-06-15 08:59:00,0.0002470282699195391
2021-06-15 09:00:00,0.00029104739510737174
2021-06-15 09:01:00,0.00027248348409149694
2021-06-15 09:02:00,0.00025233705443102956
2021-06-15 09:03:00,0.00027598018517767235
2021-06-15 09:04:00,0.00027312137065931485
2021-06-15 09:05:00,0.00025924869368189237
2021-06-15 09:06:00,0.00024619570163105544
2021-06-15 09:07:00,0.0002759733819250514
2021-06-15 09:08:00,0.0002679013217300094
2021-06-15 09:09:00,0.0002813495008429729
2021-06-15 09:10:00,0.0002678936267206359
2021-06-15 09:11:00,0.0002856112779334438
2021-06-15 09:12:00,0.0002695875631529332
2021-06-15 09:13:00,0.00027006949624299635
2021-06-15 09:14:00,0.00028691719560880176
2021-06-15 09:15:00,0.00026166713659847243
2021-06-15 09:16:00,0.0002472873932399445
2021-06-15 09:17:00,0.00024167181318266438
2021-06-15 09:18:00,0.00028043265483789447
2021-06-15 09:19:00,0.0002732377731005281
2021-06-15 09:20:00,0.0002777080472599702
2021-06-15 09:21:00,0.0002515003867008188
2021-06-15 09:22:00,0.00024741313089582124
2021-06-15 09:23:00,0.00024091202272798025
2021-06-15 09:24:00,0.00025884445647375066
2021-06-15 09:25:00,0.00027161595604186244
2021-06-15 09:26:00,0.0002610673934731202
2021-06-15 09:27:00,0.0002634810725607117
2021-06-15 09:28:00,0.00028838496429869367
2021-06-15 09:29:00,0.0002587200078326786
2021-06-15 09:30:00,0.0002675641596718196
2021-06-15 09:31:00,0.0002819543561884205
2021-06-15 09:32:00,0.0002612967892496406
2021-06-15 09:33:00,0.00027333260803112
2021-06-15 09:34:00,0.0002861546364800834
2021-06-15 09:35:00,0.0002908056367959277
2021-06-15 09:36:00,0.00024798422763872393
2021-06-15 09:37:00,0.0002895818511289169
2021-06-15 09:38:00,0.0002663969287988375
2021-06-15 09:39:00,0.0002539166992712823
2021-06-15 09:40:00,0.000264636971055699
2021-06-15 09:41:00,0.00029243386212725303
2021-06-15 09:42:00,0.0002664237066650433
2021-06-15 09:43:00,0.00025767921326197717
2021-06-15 09:44:00,0.0002739363711897238
2021-06-15 09:45:00,0.00025295088510904936
2021-06-15 09:46:00,0.0002441842027801401
2021-06-15 09:47:00,0.00024701334450194203
2021-06-15 09:48:00,0.00024696884556710513
2021-06-15 09:49:00,0.000248241931451129
2021-06-15 09:50:00,0.00024754417555046093
2021-06-15 09:51:00,0.00027433520434081435
2021-06-15 09:52:00,0.0002498416307363259
2021-06-15 09:53:00,0.00025858189322391977
2021-06-15 09:54:00,0.0002879916599236998
2021-06-15 09:55:00,0.0002654281325068774
2021-06-15 09:56:00,0.00027575910297623636
2021-06-15 09:57:00,0.0002493314640485004
2021-06-15 09:58:00,0.000250397088180819
2021-06-15 09:59:00,0.00024231676155648873
2021-06-15 10:00:00,0.0002491508387510664
2021-06-15 10:01:00,0.0002550024309471003
2021-06-15 10:02:00,0.0002495817717024161
2021-06-15 10:03:00,0.00024486934806765867
2021-06-15 10:04:00,0.00024657342355292145
2021-06-15 10:05:00,0.0002647246479587055
2021-06-15 10:06:00,0.0002511465628763028
2021-06-15 10:07:00,0.0002595745923684373
2021-06-15 10:08:00,0.00026699998882288823
